grid,position,points,year,name_circuits,driverRef,dob,name_constructors,status,regulamento,fastestLapTime,fastestLapSpeed,q1,q2,q3
7,11,0.0,2014,Silverstone Circuit,perez,1990-01-26,Force India,+1 Lap,2014-2016,98716.0,214.834,100380.0,95179.0,95766.0
11,12,0.0,2014,Silverstone Circuit,grosjean,1986-04-17,Lotus F1,+1 Lap,2014-2016,98919.0,214.393,100380.0,95179.0,95766.0
13,13,0.0,2014,Silverstone Circuit,sutil,1983-01-11,Sauber,+1 Lap,2014-2016,100041.0,211.989,100380.0,95179.0,95766.0
12,14,0.0,2014,Silverstone Circuit,jules_bianchi,1989-08-03,Marussia,+1 Lap,2014-2016,99961.0,212.158,100380.0,95179.0,95766.0
22,15,0.0,2014,Silverstone Circuit,kobayashi,1986-09-13,Caterham,+2 Laps,2014-2016,101462.0,209.020,100380.0,95179.0,95766.0
17,16,0.0,2014,Silverstone Circuit,chilton,1991-04-21,Marussia,+2 Laps,2014-2016,100399.0,211.233,100380.0,95179.0,95766.0
20,17,0.0,2014,Silverstone Circuit,maldonado,1985-03-09,Lotus F1,+3 Laps,2014-2016,100314.0,211.412,100380.0,95179.0,95766.0
1,-1,0.0,2014,Silverstone Circuit,rosberg,1985-06-27,Mercedes,Gearbox,2014-2016,98091.0,216.203,100380.0,95179.0,95766.0
21,-1,0.0,2014,Silverstone Circuit,ericsson,1990-09-02,Caterham,Suspension,2014-2016,104319.0,203.295,100380.0,95179.0,95766.0
19,-1,0.0,2014,Silverstone Circuit,gutierrez,1991-08-05,Sauber,Collision,2014-2016,102566.0,206.770,100380.0,95179.0,95766.0
15,-1,0.0,2014,Silverstone Circuit,massa,1981-04-25,Williams,Collision,2014-2016,0.0,0.0,100380.0,95179.0,95766.0
18,-1,0.0,2014,Silverstone Circuit,raikkonen,1979-10-17,Ferrari,Collision,2014-2016,0.0,0.0,100380.0,95179.0,95766.0
1,1,25.0,2014,Hockenheimring,rosberg,1985-06-27,Mercedes,Finished,2014-2016,81298.0,202.543,77631.0,77109.0,76540.0
2,2,18.0,2014,Hockenheimring,bottas,1989-08-28,Williams,Finished,2014-2016,81494.0,202.056,77631.0,77109.0,76540.0
20,3,15.0,2014,Hockenheimring,hamilton,1985-01-07,Mercedes,Finished,2014-2016,79908.0,206.066,77631.0,77109.0,76540.0
6,4,12.0,2014,Hockenheimring,vettel,1987-07-03,Red Bull,Finished,2014-2016,81545.0,201.930,77631.0,77109.0,76540.0
7,5,10.0,2014,Hockenheimring,alonso,1981-07-29,Ferrari,Finished,2014-2016,80548.0,204.429,77631.0,77109.0,76540.0
5,6,8.0,2014,Hockenheimring,ricciardo,1989-07-01,Red Bull,Finished,2014-2016,80846.0,203.676,77631.0,77109.0,76540.0
9,7,6.0,2014,Hockenheimring,hulkenberg,1987-08-19,Force India,Finished,2014-2016,82098.0,200.570,77631.0,77109.0,76540.0
11,8,4.0,2014,Hockenheimring,button,1980-01-19,McLaren,Finished,2014-2016,81346.0,202.424,77631.0,77109.0,76540.0
4,9,2.0,2014,Hockenheimring,kevin_magnussen,1992-10-05,McLaren,+1 Lap,2014-2016,80224.0,205.255,77631.0,77109.0,76540.0
10,10,1.0,2014,Hockenheimring,perez,1990-01-26,Force India,+1 Lap,2014-2016,80752.0,203.913,77631.0,77109.0,76540.0
12,11,0.0,2014,Hockenheimring,raikkonen,1979-10-17,Ferrari,+1 Lap,2014-2016,81338.0,202.444,77631.0,77109.0,76540.0
18,12,0.0,2014,Hockenheimring,maldonado,1985-03-09,Lotus F1,+1 Lap,2014-2016,82305.0,200.065,77631.0,77109.0,76540.0
13,13,0.0,2014,Hockenheimring,vergne,1990-04-25,Toro Rosso,+1 Lap,2014-2016,81876.0,201.113,77631.0,77109.0,76540.0
16,14,0.0,2014,Hockenheimring,gutierrez,1991-08-05,Sauber,+1 Lap,2014-2016,82008.0,200.790,77631.0,77109.0,76540.0
17,15,0.0,2014,Hockenheimring,jules_bianchi,1989-08-03,Marussia,+1 Lap,2014-2016,82522.0,199.539,77631.0,77109.0,76540.0
19,16,0.0,2014,Hockenheimring,kobayashi,1986-09-13,Caterham,+2 Laps,2014-2016,82866.0,198.711,77631.0,77109.0,76540.0
21,17,0.0,2014,Hockenheimring,chilton,1991-04-21,Marussia,+2 Laps,2014-2016,83035.0,198.306,77631.0,77109.0,76540.0
22,18,0.0,2014,Hockenheimring,ericsson,1990-09-02,Caterham,+2 Laps,2014-2016,83230.0,197.842,77631.0,77109.0,76540.0
15,-1,0.0,2014,Hockenheimring,sutil,1983-01-11,Sauber,Brakes,2014-2016,82529.0,199.522,77631.0,77109.0,76540.0
8,-1,0.0,2014,Hockenheimring,kvyat,1994-04-26,Toro Rosso,Oil leak,2014-2016,82179.0,200.372,77631.0,77109.0,76540.0
14,-1,0.0,2014,Hockenheimring,grosjean,1986-04-17,Lotus F1,Water leak,2014-2016,84137.0,195.709,77631.0,77109.0,76540.0
3,-1,0.0,2014,Hockenheimring,massa,1981-04-25,Williams,Collision,2014-2016,0.0,0.0,77631.0,77109.0,76540.0
4,1,25.0,2014,Hungaroring,ricciardo,1989-07-01,Red Bull,Finished,2014-2016,86608.0,182.103,85227.0,83310.0,82715.0
5,2,18.0,2014,Hungaroring,alonso,1981-07-29,Ferrari,Finished,2014-2016,87419.0,180.413,85227.0,83310.0,82715.0
22,3,15.0,2014,Hungaroring,hamilton,1985-01-07,Mercedes,Finished,2014-2016,87380.0,180.494,85227.0,83310.0,82715.0
1,4,12.0,2014,Hungaroring,rosberg,1985-06-27,Mercedes,Finished,2014-2016,85724.0,183.981,85227.0,83310.0,82715.0
6,5,10.0,2014,Hungaroring,massa,1981-04-25,Williams,Finished,2014-2016,88229.0,178.757,85227.0,83310.0,82715.0
16,6,8.0,2014,Hungaroring,raikkonen,1979-10-17,Ferrari,Finished,2014-2016,87983.0,179.257,85227.0,83310.0,82715.0
2,7,6.0,2014,Hungaroring,vettel,1987-07-03,Red Bull,Finished,2014-2016,88746.0,177.716,85227.0,83310.0,82715.0
3,8,4.0,2014,Hungaroring,bottas,1989-08-28,Williams,Finished,2014-2016,86850.0,181.595,85227.0,83310.0,82715.0
8,9,2.0,2014,Hungaroring,vergne,1990-04-25,Toro Rosso,Finished,2014-2016,89120.0,176.970,85227.0,83310.0,82715.0
7,10,1.0,2014,Hungaroring,button,1980-01-19,McLaren,Finished,2014-2016,89156.0,176.898,85227.0,83310.0,82715.0
11,11,0.0,2014,Hungaroring,sutil,1983-01-11,Sauber,Finished,2014-2016,88704.0,177.800,85227.0,83310.0,82715.0
21,12,0.0,2014,Hungaroring,kevin_magnussen,1992-10-05,McLaren,Finished,2014-2016,88883.0,177.442,85227.0,83310.0,82715.0
20,13,0.0,2014,Hungaroring,maldonado,1985-03-09,Lotus F1,Finished,2014-2016,89128.0,176.954,85227.0,83310.0,82715.0
10,14,0.0,2014,Hungaroring,kvyat,1994-04-26,Toro Rosso,+1 Lap,2014-2016,89401.0,176.414,85227.0,83310.0,82715.0
15,15,0.0,2014,Hungaroring,jules_bianchi,1989-08-03,Marussia,+1 Lap,2014-2016,89883.0,175.468,85227.0,83310.0,82715.0
18,16,0.0,2014,Hungaroring,chilton,1991-04-21,Marussia,+1 Lap,2014-2016,89499.0,176.220,85227.0,83310.0,82715.0
13,-1,0.0,2014,Hungaroring,gutierrez,1991-08-05,Sauber,Retired,2014-2016,90485.0,174.300,85227.0,83310.0,82715.0
17,-1,0.0,2014,Hungaroring,kobayashi,1986-09-13,Caterham,Retired,2014-2016,92888.0,169.791,85227.0,83310.0,82715.0
12,-1,0.0,2014,Hungaroring,perez,1990-01-26,Force India,Accident,2014-2016,90280.0,174.696,85227.0,83310.0,82715.0
9,-1,0.0,2014,Hungaroring,hulkenberg,1987-08-19,Force India,Accident,2014-2016,101151.0,155.921,85227.0,83310.0,82715.0
14,-1,0.0,2014,Hungaroring,grosjean,1986-04-17,Lotus F1,Accident,2014-2016,106312.0,148.352,85227.0,83310.0,82715.0
19,-1,0.0,2014,Hungaroring,ericsson,1990-09-02,Caterham,Accident,2014-2016,108459.0,145.415,85227.0,83310.0,82715.0
5,1,25.0,2014,Circuit de Spa-Francorchamps,ricciardo,1989-07-01,Red Bull,Finished,2014-2016,112974.0,223.187,127130.0,126723.0,125591.0
1,2,18.0,2014,Circuit de Spa-Francorchamps,rosberg,1985-06-27,Mercedes,Finished,2014-2016,110511.0,228.161,127130.0,126723.0,125591.0
6,3,15.0,2014,Circuit de Spa-Francorchamps,bottas,1989-08-28,Williams,Finished,2014-2016,112716.0,223.698,127130.0,126723.0,125591.0
8,4,12.0,2014,Circuit de Spa-Francorchamps,raikkonen,1979-10-17,Ferrari,Finished,2014-2016,114090.0,221.004,127130.0,126723.0,125591.0
3,5,10.0,2014,Circuit de Spa-Francorchamps,vettel,1987-07-03,Red Bull,Finished,2014-2016,112953.0,223.229,127130.0,126723.0,125591.0
10,6,8.0,2014,Circuit de Spa-Francorchamps,button,1980-01-19,McLaren,Finished,2014-2016,113483.0,222.186,127130.0,126723.0,125591.0
4,7,6.0,2014,Circuit de Spa-Francorchamps,alonso,1981-07-29,Ferrari,Finished,2014-2016,113879.0,221.413,127130.0,126723.0,125591.0
13,8,4.0,2014,Circuit de Spa-Francorchamps,perez,1990-01-26,Force India,Finished,2014-2016,114532.0,220.151,127130.0,126723.0,125591.0
11,9,2.0,2014,Circuit de Spa-Francorchamps,kvyat,1994-04-26,Toro Rosso,Finished,2014-2016,114159.0,220.870,127130.0,126723.0,125591.0
18,10,1.0,2014,Circuit de Spa-Francorchamps,hulkenberg,1987-08-19,Force India,Finished,2014-2016,113612.0,221.934,127130.0,126723.0,125591.0
12,11,0.0,2014,Circuit de Spa-Francorchamps,vergne,1990-04-25,Toro Rosso,Finished,2014-2016,113276.0,222.592,127130.0,126723.0,125591.0
7,12,0.0,2014,Circuit de Spa-Francorchamps,kevin_magnussen,1992-10-05,McLaren,Finished,2014-2016,114203.0,220.785,127130.0,126723.0,125591.0
9,13,0.0,2014,Circuit de Spa-Francorchamps,massa,1981-04-25,Williams,Finished,2014-2016,112512.0,224.104,127130.0,126723.0,125591.0
14,14,0.0,2014,Circuit de Spa-Francorchamps,sutil,1983-01-11,Sauber,Finished,2014-2016,112413.0,224.301,127130.0,126723.0,125591.0
20,15,0.0,2014,Circuit de Spa-Francorchamps,gutierrez,1991-08-05,Sauber,Finished,2014-2016,114000.0,221.178,127130.0,126723.0,125591.0
19,16,0.0,2014,Circuit de Spa-Francorchamps,chilton,1991-04-21,Marussia,+1 Lap,2014-2016,115247.0,218.785,127130.0,126723.0,125591.0
22,17,0.0,2014,Circuit de Spa-Francorchamps,ericsson,1990-09-02,Caterham,+1 Lap,2014-2016,115900.0,217.553,127130.0,126723.0,125591.0
16,18,0.0,2014,Circuit de Spa-Francorchamps,jules_bianchi,1989-08-03,Marussia,Gearbox,2014-2016,116347.0,216.717,127130.0,126723.0,125591.0
2,-1,0.0,2014,Circuit de Spa-Francorchamps,hamilton,1985-01-07,Mercedes,Retired,2014-2016,113707.0,221.748,127130.0,126723.0,125591.0
15,-1,0.0,2014,Circuit de Spa-Francorchamps,grosjean,1986-04-17,Lotus F1,Retired,2014-2016,115649.0,218.025,127130.0,126723.0,125591.0
17,-1,0.0,2014,Circuit de Spa-Francorchamps,maldonado,1985-03-09,Lotus F1,Mechanical,2014-2016,0.0,0.0,127130.0,126723.0,125591.0
21,-1,0.0,2014,Circuit de Spa-Francorchamps,lotterer,1981-11-19,Caterham,Power Unit,2014-2016,0.0,0.0,127130.0,126723.0,125591.0
1,1,25.0,2014,Autodromo Nazionale di Monza,hamilton,1985-01-07,Mercedes,Finished,2014-2016,88004.0,236.975,85363.0,84560.0,84109.0
2,2,18.0,2014,Autodromo Nazionale di Monza,rosberg,1985-06-27,Mercedes,Finished,2014-2016,88206.0,236.432,85363.0,84560.0,84109.0
4,3,15.0,2014,Autodromo Nazionale di Monza,massa,1981-04-25,Williams,Finished,2014-2016,88342.0,236.068,85363.0,84560.0,84109.0
3,4,12.0,2014,Autodromo Nazionale di Monza,bottas,1989-08-28,Williams,Finished,2014-2016,88559.0,235.490,85363.0,84560.0,84109.0
9,5,10.0,2014,Autodromo Nazionale di Monza,ricciardo,1989-07-01,Red Bull,Finished,2014-2016,88588.0,235.413,85363.0,84560.0,84109.0
8,6,8.0,2014,Autodromo Nazionale di Monza,vettel,1987-07-03,Red Bull,Finished,2014-2016,89141.0,233.952,85363.0,84560.0,84109.0
10,7,6.0,2014,Autodromo Nazionale di Monza,perez,1990-01-26,Force India,Finished,2014-2016,89107.0,234.042,85363.0,84560.0,84109.0
6,8,4.0,2014,Autodromo Nazionale di Monza,button,1980-01-19,McLaren,Finished,2014-2016,89245.0,233.680,85363.0,84560.0,84109.0
11,9,2.0,2014,Autodromo Nazionale di Monza,raikkonen,1979-10-17,Ferrari,Finished,2014-2016,88942.0,234.476,85363.0,84560.0,84109.0
5,10,1.0,2014,Autodromo Nazionale di Monza,kevin_magnussen,1992-10-05,McLaren,Finished,2014-2016,89283.0,233.580,85363.0,84560.0,84109.0
21,11,0.0,2014,Autodromo Nazionale di Monza,kvyat,1994-04-26,Toro Rosso,Finished,2014-2016,88486.0,235.684,85363.0,84560.0,84109.0
13,12,0.0,2014,Autodromo Nazionale di Monza,hulkenberg,1987-08-19,Force India,Finished,2014-2016,89366.0,233.363,85363.0,84560.0,84109.0
12,13,0.0,2014,Autodromo Nazionale di Monza,vergne,1990-04-25,Toro Rosso,Finished,2014-2016,89121.0,234.005,85363.0,84560.0,84109.0
16,14,0.0,2014,Autodromo Nazionale di Monza,maldonado,1985-03-09,Lotus F1,+1 Lap,2014-2016,89856.0,232.091,85363.0,84560.0,84109.0
14,15,0.0,2014,Autodromo Nazionale di Monza,sutil,1983-01-11,Sauber,+1 Lap,2014-2016,89375.0,233.340,85363.0,84560.0,84109.0
17,16,0.0,2014,Autodromo Nazionale di Monza,grosjean,1986-04-17,Lotus F1,+1 Lap,2014-2016,90083.0,231.506,85363.0,84560.0,84109.0
18,17,0.0,2014,Autodromo Nazionale di Monza,kobayashi,1986-09-13,Caterham,+1 Lap,2014-2016,90758.0,229.784,85363.0,84560.0,84109.0
19,18,0.0,2014,Autodromo Nazionale di Monza,jules_bianchi,1989-08-03,Marussia,+1 Lap,2014-2016,90521.0,230.386,85363.0,84560.0,84109.0
15,19,0.0,2014,Autodromo Nazionale di Monza,gutierrez,1991-08-05,Sauber,+2 Laps,2014-2016,89449.0,233.147,85363.0,84560.0,84109.0
22,20,0.0,2014,Autodromo Nazionale di Monza,ericsson,1990-09-02,Caterham,+2 Laps,2014-2016,90280.0,231.001,85363.0,84560.0,84109.0
7,-1,0.0,2014,Autodromo Nazionale di Monza,alonso,1981-07-29,Ferrari,Engine,2014-2016,89680.0,232.546,85363.0,84560.0,84109.0
20,-1,0.0,2014,Autodromo Nazionale di Monza,chilton,1991-04-21,Marussia,Accident,2014-2016,92569.0,225.289,85363.0,84560.0,84109.0
1,1,25.0,2014,Marina Bay Street Circuit,hamilton,1985-01-07,Mercedes,Finished,2014-2016,110417.0,165.137,106921.0,106287.0,105681.0
4,2,18.0,2014,Marina Bay Street Circuit,vettel,1987-07-03,Red Bull,Finished,2014-2016,112519.0,162.052,106921.0,106287.0,105681.0
3,3,15.0,2014,Marina Bay Street Circuit,ricciardo,1989-07-01,Red Bull,Finished,2014-2016,112569.0,161.980,106921.0,106287.0,105681.0
5,4,12.0,2014,Marina Bay Street Circuit,alonso,1981-07-29,Ferrari,Finished,2014-2016,112115.0,162.636,106921.0,106287.0,105681.0
6,5,10.0,2014,Marina Bay Street Circuit,massa,1981-04-25,Williams,Finished,2014-2016,113283.0,160.959,106921.0,106287.0,105681.0
12,6,8.0,2014,Marina Bay Street Circuit,vergne,1990-04-25,Toro Rosso,Finished,2014-2016,111937.0,162.895,106921.0,106287.0,105681.0
15,7,6.0,2014,Marina Bay Street Circuit,perez,1990-01-26,Force India,Finished,2014-2016,112007.0,162.793,106921.0,106287.0,105681.0
7,8,4.0,2014,Marina Bay Street Circuit,raikkonen,1979-10-17,Ferrari,Finished,2014-2016,112872.0,161.545,106921.0,106287.0,105681.0
13,9,2.0,2014,Marina Bay Street Circuit,hulkenberg,1987-08-19,Force India,Finished,2014-2016,112762.0,161.703,106921.0,106287.0,105681.0
9,10,1.0,2014,Marina Bay Street Circuit,kevin_magnussen,1992-10-05,McLaren,Finished,2014-2016,111639.0,163.330,106921.0,106287.0,105681.0
8,11,0.0,2014,Marina Bay Street Circuit,bottas,1989-08-28,Williams,Finished,2014-2016,112515.0,162.058,106921.0,106287.0,105681.0
18,12,0.0,2014,Marina Bay Street Circuit,maldonado,1985-03-09,Lotus F1,Finished,2014-2016,113213.0,161.059,106921.0,106287.0,105681.0
16,13,0.0,2014,Marina Bay Street Circuit,grosjean,1986-04-17,Lotus F1,Finished,2014-2016,113543.0,160.591,106921.0,106287.0,105681.0
10,14,0.0,2014,Marina Bay Street Circuit,kvyat,1994-04-26,Toro Rosso,Finished,2014-2016,111761.0,163.151,106921.0,106287.0,105681.0
22,15,0.0,2014,Marina Bay Street Circuit,ericsson,1990-09-02,Caterham,Finished,2014-2016,115416.0,157.985,106921.0,106287.0,105681.0
19,16,0.0,2014,Marina Bay Street Circuit,jules_bianchi,1989-08-03,Marussia,Finished,2014-2016,113538.0,160.598,106921.0,106287.0,105681.0
21,17,0.0,2014,Marina Bay Street Circuit,chilton,1991-04-21,Marussia,+1 Lap,2014-2016,113807.0,160.218,106921.0,106287.0,105681.0
11,-1,0.0,2014,Marina Bay Street Circuit,button,1980-01-19,McLaren,Retired,2014-2016,113707.0,160.359,106921.0,106287.0,105681.0
17,-1,0.0,2014,Marina Bay Street Circuit,sutil,1983-01-11,Sauber,Water pressure,2014-2016,113948.0,160.020,106921.0,106287.0,105681.0
14,-1,0.0,2014,Marina Bay Street Circuit,gutierrez,1991-08-05,Sauber,Electrical,2014-2016,115684.0,157.619,106921.0,106287.0,105681.0
2,-1,0.0,2014,Marina Bay Street Circuit,rosberg,1985-06-27,Mercedes,Electrical,2014-2016,116769.0,156.154,106921.0,106287.0,105681.0
20,-1,0.0,2014,Marina Bay Street Circuit,kobayashi,1986-09-13,Caterham,Power Unit,2014-2016,0.0,0.0,106921.0,106287.0,105681.0
2,1,25.0,2014,Suzuka Circuit,hamilton,1985-01-07,Mercedes,Finished,2014-2016,111600.0,187.322,93671.0,92950.0,92506.0
1,2,18.0,2014,Suzuka Circuit,rosberg,1985-06-27,Mercedes,Finished,2014-2016,112551.0,185.739,93671.0,92950.0,92506.0
9,3,15.0,2014,Suzuka Circuit,vettel,1987-07-03,Red Bull,Finished,2014-2016,111915.0,186.795,93671.0,92950.0,92506.0
6,4,12.0,2014,Suzuka Circuit,ricciardo,1989-07-01,Red Bull,Finished,2014-2016,112231.0,186.269,93671.0,92950.0,92506.0
8,5,10.0,2014,Suzuka Circuit,button,1980-01-19,McLaren,Finished,2014-2016,111721.0,187.119,93671.0,92950.0,92506.0
3,6,8.0,2014,Suzuka Circuit,bottas,1989-08-28,Williams,Finished,2014-2016,114103.0,183.213,93671.0,92950.0,92506.0
4,7,6.0,2014,Suzuka Circuit,massa,1981-04-25,Williams,Finished,2014-2016,113450.0,184.267,93671.0,92950.0,92506.0
13,8,4.0,2014,Suzuka Circuit,hulkenberg,1987-08-19,Force India,Finished,2014-2016,112814.0,185.306,93671.0,92950.0,92506.0
20,9,2.0,2014,Suzuka Circuit,vergne,1990-04-25,Toro Rosso,Finished,2014-2016,113562.0,184.086,93671.0,92950.0,92506.0
11,10,1.0,2014,Suzuka Circuit,perez,1990-01-26,Force India,+1 Lap,2014-2016,113556.0,184.095,93671.0,92950.0,92506.0
12,11,0.0,2014,Suzuka Circuit,kvyat,1994-04-26,Toro Rosso,+1 Lap,2014-2016,114021.0,183.345,93671.0,92950.0,92506.0
10,12,0.0,2014,Suzuka Circuit,raikkonen,1979-10-17,Ferrari,+1 Lap,2014-2016,112426.0,185.946,93671.0,92950.0,92506.0
15,13,0.0,2014,Suzuka Circuit,gutierrez,1991-08-05,Sauber,+1 Lap,2014-2016,115372.0,181.198,93671.0,92950.0,92506.0
7,14,0.0,2014,Suzuka Circuit,kevin_magnussen,1992-10-05,McLaren,+1 Lap,2014-2016,113510.0,184.170,93671.0,92950.0,92506.0
16,15,0.0,2014,Suzuka Circuit,grosjean,1986-04-17,Lotus F1,+1 Lap,2014-2016,115302.0,181.308,93671.0,92950.0,92506.0
22,16,0.0,2014,Suzuka Circuit,maldonado,1985-03-09,Lotus F1,+1 Lap,2014-2016,114702.0,182.256,93671.0,92950.0,92506.0
17,17,0.0,2014,Suzuka Circuit,ericsson,1990-09-02,Caterham,+1 Lap,2014-2016,114669.0,182.309,93671.0,92950.0,92506.0
21,18,0.0,2014,Suzuka Circuit,chilton,1991-04-21,Marussia,+1 Lap,2014-2016,116472.0,179.486,93671.0,92950.0,92506.0
19,19,0.0,2014,Suzuka Circuit,kobayashi,1986-09-13,Caterham,+1 Lap,2014-2016,115641.0,180.776,93671.0,92950.0,92506.0
18,20,0.0,2014,Suzuka Circuit,jules_bianchi,1989-08-03,Marussia,Accident,2014-2016,115985.0,180.240,93671.0,92950.0,92506.0
14,21,0.0,2014,Suzuka Circuit,sutil,1983-01-11,Sauber,Accident,2014-2016,115753.0,180.601,93671.0,92950.0,92506.0
5,-1,0.0,2014,Suzuka Circuit,alonso,1981-07-29,Ferrari,Electronics,2014-2016,0.0,0.0,93671.0,92950.0,92506.0
1,1,25.0,2014,Sochi Autodrom,hamilton,1985-01-07,Mercedes,Finished,2014-2016,101606.0,207.200,98759.0,98338.0,98513.0
2,2,18.0,2014,Sochi Autodrom,rosberg,1985-06-27,Mercedes,Finished,2014-2016,101360.0,207.703,98759.0,98338.0,98513.0
3,3,15.0,2014,Sochi Autodrom,bottas,1989-08-28,Williams,Finished,2014-2016,100896.0,208.658,98759.0,98338.0,98513.0
4,4,12.0,2014,Sochi Autodrom,button,1980-01-19,McLaren,Finished,2014-2016,101964.0,206.472,98759.0,98338.0,98513.0
11,5,10.0,2014,Sochi Autodrom,kevin_magnussen,1992-10-05,McLaren,Finished,2014-2016,103076.0,204.245,98759.0,98338.0,98513.0
7,6,8.0,2014,Sochi Autodrom,alonso,1981-07-29,Ferrari,Finished,2014-2016,102179.0,206.038,98759.0,98338.0,98513.0
6,7,6.0,2014,Sochi Autodrom,ricciardo,1989-07-01,Red Bull,Finished,2014-2016,103050.0,204.296,98759.0,98338.0,98513.0
10,8,4.0,2014,Sochi Autodrom,vettel,1987-07-03,Red Bull,Finished,2014-2016,102630.0,205.133,98759.0,98338.0,98513.0
8,9,2.0,2014,Sochi Autodrom,raikkonen,1979-10-17,Ferrari,Finished,2014-2016,102919.0,204.556,98759.0,98338.0,98513.0
12,10,1.0,2014,Sochi Autodrom,perez,1990-01-26,Force India,Finished,2014-2016,102924.0,204.547,98759.0,98338.0,98513.0
18,11,0.0,2014,Sochi Autodrom,massa,1981-04-25,Williams,Finished,2014-2016,102879.0,204.636,98759.0,98338.0,98513.0
17,12,0.0,2014,Sochi Autodrom,hulkenberg,1987-08-19,Force India,Finished,2014-2016,102685.0,205.023,98759.0,98338.0,98513.0
9,13,0.0,2014,Sochi Autodrom,vergne,1990-04-25,Toro Rosso,Finished,2014-2016,102550.0,205.293,98759.0,98338.0,98513.0
5,14,0.0,2014,Sochi Autodrom,kvyat,1994-04-26,Toro Rosso,+1 Lap,2014-2016,102022.0,206.355,98759.0,98338.0,98513.0
13,15,0.0,2014,Sochi Autodrom,gutierrez,1991-08-05,Sauber,+1 Lap,2014-2016,104075.0,202.284,98759.0,98338.0,98513.0
14,16,0.0,2014,Sochi Autodrom,sutil,1983-01-11,Sauber,+1 Lap,2014-2016,103822.0,202.777,98759.0,98338.0,98513.0
15,17,0.0,2014,Sochi Autodrom,grosjean,1986-04-17,Lotus F1,+1 Lap,2014-2016,104461.0,201.537,98759.0,98338.0,98513.0
21,18,0.0,2014,Sochi Autodrom,maldonado,1985-03-09,Lotus F1,+1 Lap,2014-2016,104030.0,202.372,98759.0,98338.0,98513.0
16,19,0.0,2014,Sochi Autodrom,ericsson,1990-09-02,Caterham,+2 Laps,2014-2016,103979.0,202.471,98759.0,98338.0,98513.0
19,-1,0.0,2014,Sochi Autodrom,kobayashi,1986-09-13,Caterham,Brakes,2014-2016,107407.0,196.009,98759.0,98338.0,98513.0
20,-1,0.0,2014,Sochi Autodrom,chilton,1991-04-21,Marussia,Suspension,2014-2016,108268.0,194.450,98759.0,98338.0,98513.0
2,1,25.0,2014,Circuit of the Americas,hamilton,1985-01-07,Mercedes,Finished,2014-2016,101929.0,194.712,98303.0,96290.0,96067.0
1,2,18.0,2014,Circuit of the Americas,rosberg,1985-06-27,Mercedes,Finished,2014-2016,101932.0,194.706,98303.0,96290.0,96067.0
5,3,15.0,2014,Circuit of the Americas,ricciardo,1989-07-01,Red Bull,Finished,2014-2016,102831.0,193.004,98303.0,96290.0,96067.0
4,4,12.0,2014,Circuit of the Americas,massa,1981-04-25,Williams,Finished,2014-2016,102971.0,192.741,98303.0,96290.0,96067.0
3,5,10.0,2014,Circuit of the Americas,bottas,1989-08-28,Williams,Finished,2014-2016,102505.0,193.617,98303.0,96290.0,96067.0
6,6,8.0,2014,Circuit of the Americas,alonso,1981-07-29,Ferrari,Finished,2014-2016,101474.0,195.585,98303.0,96290.0,96067.0
18,7,6.0,2014,Circuit of the Americas,vettel,1987-07-03,Red Bull,Finished,2014-2016,101379.0,195.768,98303.0,96290.0,96067.0
7,8,4.0,2014,Circuit of the Americas,kevin_magnussen,1992-10-05,McLaren,Finished,2014-2016,104287.0,190.309,98303.0,96290.0,96067.0
14,10,1.0,2014,Circuit of the Americas,vergne,1990-04-25,Toro Rosso,Finished,2014-2016,104180.0,190.504,98303.0,96290.0,96067.0
10,9,2.0,2014,Circuit of the Americas,maldonado,1985-03-09,Lotus F1,Finished,2014-2016,103808.0,191.187,98303.0,96290.0,96067.0
